"TIME","GEO","WST_OPER","UNIT","Value"
"2006","Norway","Waste generated","Thousand tonnes","2 140.35"
"2006","Oslo og Akershus","Waste generated","Thousand tonnes",":"
"2006","Hedmark og Oppland","Waste generated","Thousand tonnes",":"
"2006","Sør-Østlandet","Waste generated","Thousand tonnes",":"
"2006","Agder og Rogaland","Waste generated","Thousand tonnes",":"
"2006","Vestlandet","Waste generated","Thousand tonnes",":"
"2006","Trøndelag","Waste generated","Thousand tonnes",":"
"2006","Nord-Norge","Waste generated","Thousand tonnes",":"
"2006","Switzerland","Waste generated","Thousand tonnes","5 330"
"2006","North Macedonia","Waste generated","Thousand tonnes",":"
"2006","Severna Makedonija","Waste generated","Thousand tonnes",":"
"2006","Serbia","Waste generated","Thousand tonnes","1 730"
"2006","Turkey","Waste generated","Thousand tonnes","30 081.82"
"2006","Istanbul","Waste generated","Thousand tonnes","4 818.62"
"2006","Tekirdag, Edirne, Kirklareli","Waste generated","Thousand tonnes","783.65"
"2006","Balikesir, Çanakkale","Waste generated","Thousand tonnes","866.56"
"2006","Izmir","Waste generated","Thousand tonnes","1 443.61"
"2006","Aydin, Denizli, Mugla","Waste generated","Thousand tonnes","1 416.29"
"2006","Manisa, Afyonkarahisar, Kütahya, Usak","Waste generated","Thousand tonnes","1 408.99"
"2006","Bursa, Eskisehir, Bilecik","Waste generated","Thousand tonnes","1 277.93"
"2006","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Waste generated","Thousand tonnes","1 223.3"
"2006","Ankara","Waste generated","Thousand tonnes","2 328.04"
"2006","Konya, Karaman","Waste generated","Thousand tonnes","944.2"
"2006","Antalya, Isparta, Burdur","Waste generated","Thousand tonnes","1 334.03"
"2006","Adana, Mersin","Waste generated","Thousand tonnes","1 549.64"
"2006","Hatay, Kahramanmaras, Osmaniye","Waste generated","Thousand tonnes","1 009.34"
"2006","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Waste generated","Thousand tonnes","876.16"
"2006","Kayseri, Sivas, Yozgat","Waste generated","Thousand tonnes","1 116.44"
"2006","Zonguldak, Karabük, Bartin","Waste generated","Thousand tonnes","421.67"
"2006","Kastamonu, Çankiri, Sinop","Waste generated","Thousand tonnes","369.7"
"2006","Samsun, Tokat, Çorum, Amasya","Waste generated","Thousand tonnes","1 280.25"
"2006","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Waste generated","Thousand tonnes","908.92"
"2006","Erzurum, Erzincan, Bayburt","Waste generated","Thousand tonnes","470.67"
"2006","Agri, Kars, Igdir, Ardahan","Waste generated","Thousand tonnes","443.64"
"2006","Malatya, Elazig, Bingöl, Tunceli","Waste generated","Thousand tonnes","640.47"
"2006","Van, Mus, Bitlis, Hakkari","Waste generated","Thousand tonnes","706.54"
"2006","Gaziantep, Adiyaman, Kilis","Waste generated","Thousand tonnes","801.65"
"2006","Sanliurfa, Diyarbakir","Waste generated","Thousand tonnes","966.68"
"2006","Mardin, Batman, Sirnak, Siirt","Waste generated","Thousand tonnes","674.82"
"2007","Belgium","Waste generated","Thousand tonnes","5 184.94"
"2007","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Waste generated","Thousand tonnes","531.97"
"2007","Prov. Antwerpen","Waste generated","Thousand tonnes","823.84"
"2007","Prov. Limburg (BE)","Waste generated","Thousand tonnes","434.57"
"2007","Prov. Oost-Vlaanderen","Waste generated","Thousand tonnes","688.13"
"2007","Prov. Vlaams-Brabant","Waste generated","Thousand tonnes","449.58"
"2007","Prov. West-Vlaanderen","Waste generated","Thousand tonnes","622.23"
"2007","Prov. Brabant wallon","Waste generated","Thousand tonnes",":"
"2007","Prov. Hainaut","Waste generated","Thousand tonnes",":"
"2007","Prov. Liège","Waste generated","Thousand tonnes",":"
"2007","Prov. Luxembourg (BE)","Waste generated","Thousand tonnes",":"
"2007","Prov. Namur","Waste generated","Thousand tonnes",":"
"2007","Bulgaria","Waste generated","Thousand tonnes","3 314.39"
"2007","Severozapaden","Waste generated","Thousand tonnes","435.28"
"2007","Severen tsentralen","Waste generated","Thousand tonnes","444.6"
"2007","Severoiztochen","Waste generated","Thousand tonnes","489.67"
"2007","Yugoiztochen","Waste generated","Thousand tonnes","537.18"
"2007","Yugozapaden","Waste generated","Thousand tonnes","506.7"
"2007","Yuzhen tsentralen","Waste generated","Thousand tonnes","900.96"
"2007","Czechia","Waste generated","Thousand tonnes","3 024.77"
"2007","Praha","Waste generated","Thousand tonnes","344.13"
"2007","Strední Cechy","Waste generated","Thousand tonnes","414.11"
"2007","Jihozápad","Waste generated","Thousand tonnes","351.6"
"2007","Severozápad","Waste generated","Thousand tonnes","345.78"
"2007","Severovıchod","Waste generated","Thousand tonnes","421.31"
"2007","Jihovıchod","Waste generated","Thousand tonnes","453.78"
"2007","Strední Morava","Waste generated","Thousand tonnes","354.21"
"2007","Moravskoslezsko","Waste generated","Thousand tonnes","339.85"
"2007","Germany (until 1990 former territory of the FRG)","Waste generated","Thousand tonnes","37 357.6"
"2007","Stuttgart","Waste generated","Thousand tonnes","1 706.8"
"2007","Karlsruhe","Waste generated","Thousand tonnes","1 232"
"2007","Freiburg","Waste generated","Thousand tonnes","962.4"
"2007","Tübingen","Waste generated","Thousand tonnes","700"
"2007","Oberbayern","Waste generated","Thousand tonnes","1 944"
"2007","Niederbayern","Waste generated","Thousand tonnes","540"
"2007","Oberpfalz","Waste generated","Thousand tonnes","458"
"2007","Oberfranken","Waste generated","Thousand tonnes","549"
"2007","Mittelfranken","Waste generated","Thousand tonnes","806"
"2007","Unterfranken","Waste generated","Thousand tonnes","650"
"2007","Schwaben","Waste generated","Thousand tonnes","796"
"2007","Berlin","Waste generated","Thousand tonnes","1 472"
"2007","Brandenburg","Waste generated","Thousand tonnes","1 001.1"
"2007","Bremen","Waste generated","Thousand tonnes","309.7"
"2007","Hamburg","Waste generated","Thousand tonnes","835.7"
"2007","Darmstadt","Waste generated","Thousand tonnes","1 766.3"
"2007","Gießen","Waste generated","Thousand tonnes","484.8"
"2007","Kassel","Waste generated","Thousand tonnes","591.1"
"2007","Mecklenburg-Vorpommern","Waste generated","Thousand tonnes","720.4"
"2007","Braunschweig","Waste generated","Thousand tonnes","793"
"2007","Hannover","Waste generated","Thousand tonnes","1 217"
"2007","Lüneburg","Waste generated","Thousand tonnes","803"
"2007","Weser-Ems","Waste generated","Thousand tonnes","1 220"
"2007","Düsseldorf","Waste generated","Thousand tonnes","2 592.7"
"2007","Köln","Waste generated","Thousand tonnes","2 105.8"
"2007","Münster","Waste generated","Thousand tonnes","1 303"
"2007","Detmold","Waste generated","Thousand tonnes","829.8"
"2007","Arnsberg","Waste generated","Thousand tonnes","1 702.1"
"2007","Koblenz","Waste generated","Thousand tonnes","740.6"
"2007","Trier","Waste generated","Thousand tonnes","240.8"
"2007","Rheinhessen-Pfalz","Waste generated","Thousand tonnes","1 046.6"
"2007","Saarland","Waste generated","Thousand tonnes","524.9"
"2007","Dresden","Waste generated","Thousand tonnes","578.4"
"2007","Chemnitz","Waste generated","Thousand tonnes","487.2"
"2007","Leipzig","Waste generated","Thousand tonnes","341.5"
"2007","Sachsen-Anhalt","Waste generated","Thousand tonnes","1 054"
"2007","Schleswig-Holstein","Waste generated","Thousand tonnes","1 356.5"
"2007","Thüringen","Waste generated","Thousand tonnes","895.4"
"2007","Estonia","Waste generated","Thousand tonnes","602"
"2007","Eesti","Waste generated","Thousand tonnes","602"
"2007","Ireland","Waste generated","Thousand tonnes","3 397.68"
"2007","Border, Midland and Western (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Southern and Eastern (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Spain","Waste generated","Thousand tonnes",":"
"2007","Galicia","Waste generated","Thousand tonnes",":"
"2007","Principado de Asturias","Waste generated","Thousand tonnes",":"
"2007","Cantabria","Waste generated","Thousand tonnes",":"
"2007","País Vasco","Waste generated","Thousand tonnes",":"
"2007","Comunidad Foral de Navarra","Waste generated","Thousand tonnes",":"
"2007","La Rioja","Waste generated","Thousand tonnes",":"
"2007","Aragón","Waste generated","Thousand tonnes",":"
"2007","Comunidad de Madrid","Waste generated","Thousand tonnes",":"
"2007","Castilla y León","Waste generated","Thousand tonnes",":"
"2007","Castilla-la Mancha","Waste generated","Thousand tonnes",":"
"2007","Extremadura","Waste generated","Thousand tonnes",":"
"2007","Cataluña","Waste generated","Thousand tonnes",":"
"2007","Comunidad Valenciana","Waste generated","Thousand tonnes",":"
"2007","Illes Balears","Waste generated","Thousand tonnes",":"
"2007","Andalucía","Waste generated","Thousand tonnes",":"
"2007","Región de Murcia","Waste generated","Thousand tonnes",":"
"2007","Canarias (ES)","Waste generated","Thousand tonnes",":"
"2007","France","Waste generated","Thousand tonnes",":"
"2007","Île de France","Waste generated","Thousand tonnes",":"
"2007","Champagne-Ardenne (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Picardie (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Haute-Normandie (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Centre (FR) (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Basse-Normandie (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Bourgogne (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Nord-Pas-de-Calais (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Lorraine (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Alsace (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Franche-Comté (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Pays de la Loire (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Bretagne (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Poitou-Charentes (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Aquitaine (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Midi-Pyrénées (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Limousin (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Rhône-Alpes (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Auvergne (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Languedoc-Roussillon (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Provence-Alpes-Côte d'Azur (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Corse (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2007","Guadeloupe (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2007","Martinique (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2007","Guyane (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2007","Réunion (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2007","Croatia","Waste generated","Thousand tonnes",":"
"2007","Jadranska Hrvatska","Waste generated","Thousand tonnes",":"
"2007","Kontinentalna Hrvatska","Waste generated","Thousand tonnes",":"
"2007","Italy","Waste generated","Thousand tonnes","32 541.77"
"2007","Piemonte","Waste generated","Thousand tonnes","2 269.88"
"2007","Valle d'Aosta/Vallée d'Aoste","Waste generated","Thousand tonnes","75.76"
"2007","Liguria","Waste generated","Thousand tonnes","981.31"
"2007","Lombardia","Waste generated","Thousand tonnes","4 932.26"
"2007","Provincia Autonoma di Bolzano/Bozen","Waste generated","Thousand tonnes","220.11"
"2007","Provincia Autonoma di Trento","Waste generated","Thousand tonnes","269.92"
"2007","Veneto","Waste generated","Thousand tonnes","2 372.07"
"2007","Friuli-Venezia Giulia","Waste generated","Thousand tonnes","618.59"
"2007","Emilia-Romagna","Waste generated","Thousand tonnes","2 876.78"
"2007","Toscana","Waste generated","Thousand tonnes","2 552.56"
"2007","Umbria","Waste generated","Thousand tonnes","565.03"
"2007","Marche","Waste generated","Thousand tonnes","875.19"
"2007","Lazio","Waste generated","Thousand tonnes","3 357.41"
"2007","Abruzzo","Waste generated","Thousand tonnes","697.12"
"2007","Molise","Waste generated","Thousand tonnes","129.57"
"2007","Campania","Waste generated","Thousand tonnes","2 852.74"
"2007","Puglia","Waste generated","Thousand tonnes","2 148.33"
"2007","Basilicata","Waste generated","Thousand tonnes","244.66"
"2007","Calabria","Waste generated","Thousand tonnes","943.21"
"2007","Sicilia","Waste generated","Thousand tonnes","2 695.2"
"2007","Sardegna","Waste generated","Thousand tonnes","864.07"
"2007","Cyprus","Waste generated","Thousand tonnes","540"
"2007","Kypros","Waste generated","Thousand tonnes","540"
"2007","Latvia","Waste generated","Thousand tonnes","861"
"2007","Latvija","Waste generated","Thousand tonnes","861"
"2007","Lithuania","Waste generated","Thousand tonnes","1 353.61"
"2007","Lietuva (NUTS 2013)","Waste generated","Thousand tonnes","1 354"
"2007","Luxembourg","Waste generated","Thousand tonnes","333"
"2007","Luxembourg","Waste generated","Thousand tonnes","333"
"2007","Hungary","Waste generated","Thousand tonnes","4 593.52"
"2007","Közép-Magyarország (NUTS 2013)","Waste generated","Thousand tonnes","1 655.84"
"2007","Közép-Dunántúl","Waste generated","Thousand tonnes","576.78"
"2007","Nyugat-Dunántúl","Waste generated","Thousand tonnes","481.86"
"2007","Dél-Dunántúl","Waste generated","Thousand tonnes","421.61"
"2007","Észak-Magyarország","Waste generated","Thousand tonnes","453.1"
"2007","Észak-Alföld","Waste generated","Thousand tonnes","530.91"
"2007","Dél-Alföld","Waste generated","Thousand tonnes","473.42"
"2007","Malta","Waste generated","Thousand tonnes","266"
"2007","Malta","Waste generated","Thousand tonnes","266"
"2007","Netherlands","Waste generated","Thousand tonnes","9 920"
"2007","Groningen","Waste generated","Thousand tonnes","386"
"2007","Friesland (NL)","Waste generated","Thousand tonnes","443"
"2007","Drenthe","Waste generated","Thousand tonnes","341"
"2007","Overijssel","Waste generated","Thousand tonnes","656"
"2007","Gelderland","Waste generated","Thousand tonnes","1 533"
"2007","Flevoland","Waste generated","Thousand tonnes","219"
"2007","Utrecht","Waste generated","Thousand tonnes","714"
"2007","Noord-Holland","Waste generated","Thousand tonnes","1 533"
"2007","Zuid-Holland","Waste generated","Thousand tonnes","1 970"
"2007","Zeeland","Waste generated","Thousand tonnes","281"
"2007","Noord-Brabant","Waste generated","Thousand tonnes","1 546"
"2007","Limburg (NL)","Waste generated","Thousand tonnes","655"
"2007","Austria","Waste generated","Thousand tonnes","4 951.11"
"2007","Burgenland (AT)","Waste generated","Thousand tonnes","137.93"
"2007","Niederösterreich","Waste generated","Thousand tonnes","1 024.86"
"2007","Wien","Waste generated","Thousand tonnes","1 179.91"
"2007","Kärnten","Waste generated","Thousand tonnes","259.02"
"2007","Steiermark","Waste generated","Thousand tonnes","620.24"
"2007","Oberösterreich","Waste generated","Thousand tonnes","794.02"
"2007","Salzburg","Waste generated","Thousand tonnes","332.26"
"2007","Tirol","Waste generated","Thousand tonnes","461.4"
"2007","Vorarlberg","Waste generated","Thousand tonnes","141.47"
"2007","Poland","Waste generated","Thousand tonnes","12 263.79"
"2007","Lódzkie (NUTS 2013)","Waste generated","Thousand tonnes","931.53"
"2007","Mazowieckie (NUTS 2013)","Waste generated","Thousand tonnes","2 044.35"
"2007","Malopolskie","Waste generated","Thousand tonnes","839.08"
"2007","Slaskie","Waste generated","Thousand tonnes","1 650"
"2007","Lubelskie (NUTS 2013)","Waste generated","Thousand tonnes","461.49"
"2007","Podkarpackie (NUTS 2013)","Waste generated","Thousand tonnes","422.05"
"2007","Swietokrzyskie (NUTS 2013)","Waste generated","Thousand tonnes","273.13"
"2007","Podlaskie (NUTS 2013)","Waste generated","Thousand tonnes","380.11"
"2007","Wielkopolskie","Waste generated","Thousand tonnes","1 046.2"
"2007","Zachodniopomorskie","Waste generated","Thousand tonnes","613.1"
"2007","Lubuskie","Waste generated","Thousand tonnes","315.81"
"2007","Dolnoslaskie","Waste generated","Thousand tonnes","1 081.93"
"2007","Opolskie","Waste generated","Thousand tonnes","308.81"
"2007","Kujawsko-Pomorskie","Waste generated","Thousand tonnes","699.86"
"2007","Warminsko-Mazurskie","Waste generated","Thousand tonnes","418.23"
"2007","Pomorskie","Waste generated","Thousand tonnes","778.11"
"2007","Portugal","Waste generated","Thousand tonnes","4 967.28"
"2007","Norte","Waste generated","Thousand tonnes","1 581.95"
"2007","Algarve","Waste generated","Thousand tonnes","319.99"
"2007","Centro (PT)","Waste generated","Thousand tonnes","978.19"
"2007","Área Metropolitana de Lisboa","Waste generated","Thousand tonnes","1 365.06"
"2007","Alentejo","Waste generated","Thousand tonnes","400.99"
"2007","Região Autónoma dos Açores (PT)","Waste generated","Thousand tonnes","147.67"
"2007","Região Autónoma da Madeira (PT)","Waste generated","Thousand tonnes","173.43"
"2007","Romania","Waste generated","Thousand tonnes","8 161.47"
"2007","Nord-Vest","Waste generated","Thousand tonnes",":"
